"PID","MS.SubClass","Lot.Frontage","Lot.Area","Overall.Qual","Overall.Cond","Year.Built","Year.Remod.Add","Mas.Vnr.Area","BsmtFin.SF.1","BsmtFin.SF.2","Bsmt.Unf.SF","Total.Bsmt.SF","X1st.Flr.SF","X2nd.Flr.SF","Low.Qual.Fin.SF","Gr.Liv.Area","Bsmt.Full.Bath","Bsmt.Half.Bath","Full.Bath","Half.Bath","Bedroom.AbvGr","Kitchen.AbvGr","TotRms.AbvGrd","Fireplaces","Garage.Yr.Blt","Garage.Cars","Garage.Area","Wood.Deck.SF","Open.Porch.SF","Enclosed.Porch","X3Ssn.Porch","Screen.Porch","Pool.Area","Misc.Val","Mo.Sold","Yr.Sold","SalePrice"
906402200,60,90,12376,7,5,1990,1990,0,1470,0,203,1673,1699,1523,0,3222,1,0,3,0,5,1,11,2,1990,3,594,367,0,0,0,0,0,0,5,2010,320000
906425045,50,82,14235,6,8,1900,1993,0,0,0,676,676,831,614,0,1445,0,0,2,0,3,1,6,0,1957,2,484,0,59,0,0,0,0,0,3,2010,138500
907125090,85,82,11105,5,5,1996,1996,0,870,0,0,870,965,0,0,965,1,0,1,0,2,1,4,0,1998,2,580,71,0,0,0,0,0,0,7,2010,159000
907185060,60,70,8750,6,5,1998,1998,116,505,0,299,804,804,878,0,1682,0,0,2,1,3,1,7,0,1998,2,523,0,77,0,0,0,0,0,6,2010,200500
907200290,60,68,10900,6,7,1977,1977,153,378,0,311,689,689,703,0,1392,0,0,1,1,3,1,6,0,1977,1,299,0,36,0,0,0,0,450,3,2010,161750
907200340,20,75,10650,5,6,1976,1976,0,182,712,0,894,894,0,0,894,1,0,1,0,3,1,5,0,1976,1,308,365,0,0,0,0,0,0,2,2010,128200
907252120,20,68,11423,8,5,2001,2002,479,1358,0,223,1581,1601,0,0,1601,1,0,2,0,3,1,6,1,2001,2,670,180,0,0,0,0,0,2000,5,2010,272000
907262050,60,44,9548,7,6,2003,2003,223,483,0,458,941,941,888,0,1829,1,0,2,1,3,1,7,1,2003,2,613,192,39,0,0,0,0,0,1,2010,237000
907280040,60,75,9375,7,5,1997,1997,0,0,0,1040,1040,1044,1054,0,2098,0,0,2,1,4,1,9,1,1997,2,621,331,38,0,0,0,0,0,4,2010,240000
907290040,20,48,12137,7,5,1998,1998,442,0,0,1649,1649,1661,0,0,1661,0,0,2,0,3,1,6,0,1998,2,598,0,34,0,0,0,0,0,5,2010,224900
907290170,120,68,4435,6,5,2003,2003,170,672,0,176,848,848,0,0,848,1,0,1,0,1,1,4,0,2003,2,420,140,0,0,0,0,0,0,4,2010,143750
907290240,120,68,4426,6,5,2004,2004,169,662,0,186,848,848,0,0,848,1,0,1,0,1,1,3,0,2004,2,420,160,0,0,0,0,0,0,5,2010,143000
907410080,20,70,8400,7,5,2004,2005,109,712,0,761,1473,1484,0,0,1484,1,0,2,0,3,1,7,0,2004,2,606,0,35,0,144,0,0,0,5,2010,213000
907414030,20,65,8773,7,5,2004,2004,98,24,0,1390,1414,1414,0,0,1414,0,0,2,0,3,1,6,0,2004,2,494,132,105,0,0,0,0,0,5,2010,185500
908102060,30,67,8777,3,6,1945,2007,0,0,0,0,0,640,0,0,640,0,0,1,0,2,1,5,0,1945,1,240,0,0,0,0,0,0,0,4,2010,84900
908102110,20,68,8842,5,6,1954,1954,0,0,0,381,381,992,0,0,992,0,0,1,0,3,1,6,0,1954,1,319,60,0,56,0,0,0,0,1,2010,155891
908102130,90,75,9825,5,5,1965,1965,0,0,0,0,0,1664,0,0,1664,0,0,2,0,4,2,8,0,1979,0,0,0,0,0,0,0,0,0,5,2010,100000
908102170,20,60,10044,5,6,1968,1968,0,1070,0,126,1196,1196,0,0,1196,1,0,1,0,3,1,6,0,1968,1,336,257,0,168,0,0,0,0,6,2010,144000
908102300,50,89,11792,4,5,1948,1950,0,0,0,744,744,792,328,0,1120,0,0,1,0,2,1,5,0,1956,2,480,0,0,0,0,160,0,0,6,2010,64000
908152080,80,94,7819,6,5,1976,1976,0,422,127,480,1029,1117,0,0,1117,1,0,1,0,3,1,6,1,1976,2,672,144,0,0,0,0,0,0,3,2010,107000
908203100,20,64,6410,4,5,1958,1958,0,0,0,960,960,960,0,0,960,0,0,1,0,3,1,5,0,1979,0,0,0,0,0,0,0,0,0,5,2010,90000
908208020,20,80,8546,4,5,2003,2004,0,0,0,1121,1121,1121,0,0,1121,0,0,2,0,2,1,5,0,2003,2,440,132,64,0,0,0,0,0,3,2010,140000
908226130,190,60,12180,4,4,1941,1950,0,348,0,324,672,672,252,0,924,1,0,1,0,2,1,5,0,1941,1,280,0,0,0,0,0,0,0,7,2010,80000
908275300,20,68,8562,5,6,1957,2002,145,383,0,833,1216,1526,0,0,1526,0,0,1,0,4,1,7,1,1957,1,364,116,78,0,0,0,0,0,5,2010,144500
909100080,30,67,4853,5,6,1924,1999,203,133,0,974,1107,1296,0,0,1296,0,0,2,0,2,1,5,1,1979,1,260,0,0,36,0,0,0,0,5,2010,104000
909100110,70,66,6858,6,4,1915,1950,0,0,0,806,806,841,806,0,1647,1,0,1,1,4,1,6,0,1920,1,216,0,66,136,0,0,0,0,5,2010,128000
909101070,30,45,8212,3,3,1914,1950,0,203,0,661,864,864,0,0,864,1,0,1,0,2,1,5,0,1938,1,200,0,0,96,0,0,0,0,6,2010,58500
909176150,30,68,7890,6,6,1939,1950,0,238,0,618,856,856,0,0,856,1,0,1,0,2,1,4,1,1939,2,399,0,0,0,0,166,0,0,3,2010,126000
909250030,50,51,9839,5,2,1931,1950,0,0,0,894,894,894,772,0,1666,1,0,1,0,3,1,7,1,1979,0,0,0,156,0,0,0,0,0,5,2010,100000
909250060,50,50,9638,6,7,1919,1990,0,0,0,804,804,1699,748,0,2447,0,0,2,0,4,1,10,1,1969,1,336,272,0,42,0,116,0,0,3,2010,169000
909281080,50,78,10452,7,6,1941,1985,371,426,252,850,1528,1225,908,0,2133,1,0,1,1,4,1,8,2,1941,1,312,0,0,86,0,0,0,0,7,2010,257500
909426080,90,78,15600,5,6,1950,1991,430,375,0,657,1032,1102,1075,0,2177,0,0,2,1,5,2,11,0,1950,2,484,0,0,0,0,0,0,0,3,2010,215000
909427230,70,66,9042,7,9,1941,2006,0,275,0,877,1152,1188,1152,0,2340,0,0,2,0,4,1,9,2,1941,1,252,0,60,0,0,0,0,2500,5,2010,266500
909428280,20,100,17500,7,8,1959,2002,0,1406,0,496,1902,1902,0,0,1902,1,0,2,0,3,1,7,2,1959,2,567,0,207,162,0,0,0,0,5,2010,335000
909452114,80,85,19645,7,6,1994,2007,44,343,0,80,423,896,756,0,1652,1,0,2,1,3,1,6,0,1994,2,473,0,0,0,0,0,0,0,6,2010,203135
909455030,120,35,3907,8,6,1989,1989,0,747,0,235,982,1034,0,0,1034,1,0,1,0,1,1,4,1,1989,2,598,141,36,0,0,0,0,0,4,2010,185000
910202060,50,40,5436,4,8,1922,2007,0,735,0,61,796,796,358,0,1154,1,0,1,0,3,1,7,0,1922,1,240,0,96,0,0,0,0,0,5,2010,125500
910203250,30,58,8154,2,5,1941,1950,0,480,0,0,480,540,0,0,540,0,0,1,0,1,1,4,0,1951,1,200,0,0,0,0,0,0,0,4,2010,82000
910205120,50,50,9140,6,5,1921,1975,0,308,0,321,629,727,380,0,1107,0,0,1,0,2,1,5,0,1950,1,625,0,56,0,0,200,0,0,4,2010,110000
911202100,50,66,8712,4,7,1900,1950,0,0,0,859,859,859,319,0,1178,0,0,1,0,2,1,7,0,1964,1,384,68,0,98,0,0,0,0,1,2010,102776
911204090,20,66,8712,5,5,1952,1952,0,0,0,540,540,1044,0,0,1044,0,0,1,0,2,1,4,0,1952,2,504,0,0,0,0,0,0,54,6,2010,55993
911204100,30,66,8712,4,7,1896,1950,0,0,0,756,756,952,0,0,952,0,0,1,0,3,1,5,0,1896,1,330,0,0,265,0,0,0,0,6,2010,50138
911370510,120,44,3811,8,5,2004,2005,186,1373,0,221,1594,1646,0,0,1646,1,1,2,0,2,1,5,1,2004,2,525,128,53,0,0,155,0,0,5,2010,246000
914467040,60,85,11050,8,5,1998,1999,0,615,0,434,1049,1036,880,0,1916,1,0,2,1,3,1,8,1,1998,3,741,0,70,0,0,0,0,0,5,2010,254900
914475090,80,74,9620,6,7,1977,1977,0,679,0,564,1243,1285,0,0,1285,0,1,2,0,3,1,6,1,1977,2,473,375,26,0,0,0,0,80,5,2010,190000
914476520,20,129,9196,7,5,2003,2003,0,0,0,1560,1560,1560,0,0,1560,0,0,2,0,3,1,7,0,2003,2,573,100,150,0,0,0,0,0,4,2010,201000
914478045,80,68,12328,6,5,1976,1976,335,539,0,473,1012,1034,0,0,1034,1,0,1,0,3,1,6,0,1976,3,888,0,0,0,0,0,0,0,5,2010,169900
914478110,90,68,12760,6,5,1976,1976,0,0,0,1958,1958,2048,0,0,2048,0,0,3,0,5,2,9,0,1976,2,776,0,0,0,0,0,0,0,3,2010,170000
916125360,20,68,57200,5,5,1948,1950,0,353,334,60,747,1687,0,0,1687,1,0,1,0,3,1,7,2,1966,2,572,0,0,50,0,0,0,0,6,2010,160000
916386020,20,73,9803,7,5,2009,2010,0,0,0,1214,1214,1214,0,0,1214,0,0,2,0,2,1,6,0,2010,2,520,0,25,0,0,0,0,0,1,2010,179781
916386060,60,73,9802,5,5,2006,2007,0,0,0,384,384,744,700,0,1444,0,0,2,1,3,1,7,0,2007,2,400,100,0,0,0,0,0,0,4,2010,174000
916386090,60,92,12003,8,5,2009,2010,84,0,0,774,774,774,1194,0,1968,0,0,2,1,4,1,8,1,2009,3,680,0,75,0,0,0,0,0,5,2010,269500
916455170,60,80,11316,7,5,2002,2003,44,624,0,193,817,824,1070,0,1894,1,0,2,1,4,1,8,1,2002,2,510,0,40,0,0,0,0,0,2,2010,214900
916475110,60,85,14191,8,5,2002,2002,0,0,0,967,967,993,915,0,1908,0,0,2,1,4,1,9,0,2002,2,431,135,0,0,0,0,0,0,4,2010,202900
923201020,20,85,15300,5,5,1965,1977,0,42,0,1026,1068,1264,0,0,1264,1,0,1,0,2,1,7,1,1965,2,528,0,0,0,0,0,0,0,6,2010,169000
923202105,20,93,10114,5,5,2004,2005,0,0,0,1430,1430,1430,0,0,1430,0,0,2,0,3,1,7,0,2004,2,624,0,0,0,0,0,0,0,3,2010,173500
923204150,90,94,9400,6,5,1971,1971,0,0,0,912,912,912,912,0,1824,0,0,2,2,4,2,8,0,1979,0,0,128,0,0,0,0,0,0,4,2010,139000
923205015,20,68,11875,5,5,1999,1999,0,0,0,1344,1344,1344,0,0,1344,0,0,2,0,3,1,7,1,2001,2,686,328,0,0,0,0,0,0,6,2010,166500
923225300,160,68,1974,4,5,1973,1973,0,334,0,212,546,546,546,0,1092,0,0,1,1,3,1,6,0,1973,1,286,120,96,0,0,0,0,0,5,2010,83500
923225390,120,31,2394,5,6,1973,1973,0,915,0,30,945,945,0,0,945,1,1,1,0,2,1,5,1,1973,1,253,174,0,56,0,108,0,0,5,2010,119500
923225440,160,36,2592,5,3,1976,1976,0,129,232,175,536,536,576,0,1112,0,0,1,1,3,1,4,0,1976,1,336,182,0,0,0,0,0,0,4,2010,85000
923226250,160,21,1476,4,7,1970,1970,0,176,0,370,546,546,546,0,1092,0,0,1,1,3,1,5,0,1979,0,0,200,26,0,0,0,0,0,3,2010,76000
923226320,180,21,1491,4,6,1972,1972,0,150,480,0,630,630,0,0,630,1,0,1,0,1,1,3,0,1979,0,0,96,24,0,0,0,0,0,5,2010,75500
923228270,160,21,1900,4,4,1970,1970,0,0,0,546,546,546,546,0,1092,0,0,1,1,3,1,5,0,1979,0,0,0,0,0,0,0,0,0,6,2010,88250
923228370,160,21,1890,4,6,1972,1972,0,294,0,252,546,546,546,0,1092,0,0,1,1,3,1,5,0,1972,1,286,0,0,64,0,0,0,0,6,2010,85500
923230190,20,50,6953,5,7,1971,2004,0,469,0,395,864,874,0,0,874,0,0,1,0,3,1,5,0,1971,1,352,0,0,0,0,0,0,0,6,2010,130000
923251080,20,68,26142,5,7,1962,1962,189,593,0,595,1188,1188,0,0,1188,0,0,1,0,3,1,6,0,1962,1,312,261,39,0,0,0,0,0,4,2010,157900
923426070,60,63,10475,5,5,1991,1991,0,458,0,166,624,624,650,0,1274,0,0,1,1,3,1,6,0,1993,2,576,22,0,0,0,0,0,0,3,2010,136000
924100050,50,68,10544,5,5,1969,1969,0,476,0,388,864,864,615,0,1479,0,0,2,0,5,1,8,0,1969,1,275,287,0,280,0,0,0,0,4,2010,161000
924151040,20,76,9892,8,5,1994,1995,0,1341,284,54,1679,1803,0,0,1803,1,1,2,1,3,1,6,2,1994,2,482,129,64,222,0,0,0,0,2,2010,285000
526302110,20,74,13008,6,5,1956,1956,0,564,0,318,882,882,0,0,882,0,0,1,0,2,1,5,0,1956,1,502,0,0,0,0,0,0,0,10,2009,124500
526351100,20,85,10200,6,5,1974,1974,440,844,0,590,1434,1434,0,0,1434,1,0,2,0,4,1,7,1,1974,2,528,80,21,0,0,0,0,0,6,2009,157000
526355080,80,75,13860,8,7,1972,1995,0,1410,0,542,1952,2000,704,0,2704,1,0,2,1,4,1,9,3,1972,2,538,269,111,0,0,0,0,0,7,2009,345000
527105070,60,88,10179,6,5,1997,1997,0,847,0,98,945,945,663,0,1608,0,0,2,1,3,1,7,1,1997,2,470,252,30,0,0,0,0,0,7,2009,189500
527105130,60,68,11792,8,5,2003,2003,188,850,0,158,1008,1008,1275,0,2283,0,0,2,1,4,1,9,1,2003,3,632,120,46,0,0,0,0,0,8,2009,270000
527110020,80,68,8530,7,5,1995,1996,22,0,0,384,384,804,670,0,1474,0,0,2,1,3,1,7,1,1995,2,400,120,72,0,0,0,0,700,5,2009,168500
527127100,120,28,7296,8,5,2004,2005,0,1965,0,243,2208,2522,0,0,2522,1,0,2,0,1,1,8,1,2004,2,564,182,57,0,0,0,0,0,11,2009,375000
527132090,120,61,7380,8,5,1998,1998,0,341,0,1077,1418,1478,0,0,1478,1,0,2,0,2,1,5,0,1998,2,495,168,43,0,0,0,0,0,7,2009,240000
527161040,80,57,8923,7,5,1998,1998,0,189,0,195,384,751,631,0,1382,0,0,2,1,3,1,7,1,1998,2,396,256,0,0,0,0,0,0,2,2009,177500
527162110,60,74,10141,7,5,1998,1998,40,0,0,832,832,885,833,0,1718,0,0,2,1,3,1,7,1,1998,2,427,0,94,0,0,291,0,0,12,2009,185000
527163040,60,59,7837,6,7,1993,1994,0,0,0,799,799,799,772,0,1571,0,0,2,1,3,1,7,1,1993,2,380,0,40,0,0,0,0,0,5,2009,178000
527163070,60,68,9765,6,8,1993,1993,68,310,0,370,680,680,790,0,1470,0,0,2,1,3,1,6,1,1993,2,420,232,63,0,0,0,0,480,4,2009,185000
527164090,60,65,8125,6,5,1994,1995,0,0,0,702,702,702,779,0,1481,0,0,2,1,3,1,6,1,1994,2,343,0,36,0,0,0,0,0,3,2009,174000
527165130,20,68,9248,6,6,1992,1992,106,560,0,598,1158,1167,0,0,1167,1,0,2,0,3,1,6,0,1992,2,400,120,26,0,0,0,0,0,7,2009,173000
527166010,60,68,10762,7,5,1999,1999,344,694,0,284,978,1005,978,0,1983,0,0,2,1,3,1,9,1,1999,2,490,0,0,0,0,0,0,0,5,2009,225000
527182110,120,68,5814,8,5,1984,1984,0,1036,0,184,1220,1360,0,0,1360,1,0,1,0,1,1,4,1,1984,2,565,63,0,0,0,0,0,0,8,2009,187500
527254020,20,80,11844,8,5,2008,2008,464,0,0,2046,2046,2046,0,0,2046,0,0,2,1,3,1,7,1,2008,3,834,322,82,0,0,0,0,0,7,2009,372500
527276160,60,85,11900,5,6,1977,1977,157,400,0,722,1122,946,988,0,1934,1,0,2,1,3,1,6,1,1977,2,567,0,176,0,0,200,0,0,7,2009,185000
527301320,60,94,13005,7,7,1980,1980,278,692,0,153,845,1153,1200,0,2353,1,0,2,1,4,1,10,1,1983,2,484,288,195,0,0,0,0,0,8,2009,260000
527302175,20,48,17043,6,5,1979,1998,0,0,0,1362,1362,1586,0,0,1586,0,0,2,0,3,1,7,1,1979,2,435,192,0,0,0,0,0,0,1,2009,181000
527326040,20,85,11900,7,5,1977,1977,209,822,0,564,1386,1411,0,0,1411,0,0,2,0,3,1,6,1,1977,2,544,192,0,0,0,0,0,0,4,2009,82500
527326150,20,68,16635,6,7,1977,2000,126,1246,0,356,1602,1602,0,0,1602,0,1,2,0,3,1,8,1,1977,2,529,240,0,0,0,0,0,0,6,2009,215000
527353020,20,80,10928,6,6,1978,1986,101,363,0,1064,1427,1671,0,0,1671,0,0,2,0,3,1,7,1,1978,2,484,252,55,0,0,0,0,0,8,2009,200000
527353060,60,68,12388,7,7,1980,1991,229,602,0,441,1043,1539,1134,0,2673,0,0,2,1,4,1,9,1,1980,2,441,178,84,0,0,0,0,0,8,2009,249000
527354200,20,80,11088,6,5,1978,1998,144,832,0,308,1140,1707,0,0,1707,0,0,2,0,3,1,7,1,1978,2,479,0,0,0,0,0,0,0,5,2009,184000
527355150,20,80,9600,8,5,1981,1981,0,1104,0,1420,2524,2524,0,0,2524,1,0,2,1,4,1,9,1,1981,2,542,474,120,0,0,0,0,0,7,2009,278000
527356040,20,82,11880,7,5,1978,1978,206,704,0,567,1271,1601,0,0,1601,0,0,2,0,3,1,7,1,1978,2,478,0,0,0,0,0,0,0,4,2009,157000
527365030,60,75,8004,8,5,2009,2009,110,544,0,288,832,832,1103,0,1935,1,0,2,1,3,1,8,0,2009,2,552,0,150,0,0,0,0,0,12,2009,263435
527375100,20,68,9373,5,7,1975,1975,161,1333,168,120,1621,1621,0,0,1621,1,0,2,0,3,1,7,2,1975,2,478,0,0,0,0,490,0,0,6,2009,213000
527375180,20,78,10140,6,6,1974,1974,196,888,0,228,1116,1116,0,0,1116,1,0,2,0,3,1,6,1,1974,2,528,0,0,0,0,0,0,0,4,2009,167900
527375210,20,85,11050,7,5,1975,1975,0,636,0,540,1176,1193,0,0,1193,0,0,2,0,3,1,5,1,1975,2,506,40,0,0,0,0,0,0,8,2009,158000
527376100,20,78,10140,6,5,1974,1974,174,0,0,1064,1064,1350,0,0,1350,0,0,2,0,3,1,7,1,1974,2,478,0,0,0,0,0,0,0,8,2009,165000
527378140,80,68,10448,6,6,1972,1972,333,0,0,689,689,1378,741,0,2119,0,0,2,1,3,1,7,1,1972,2,583,0,104,0,0,0,0,0,8,2009,158000
527402220,20,68,8750,5,6,1970,1970,76,828,0,174,1002,1002,0,0,1002,1,0,1,0,3,1,5,0,1973,2,902,0,0,0,0,0,0,0,8,2009,148500
527404020,20,68,7830,5,5,1970,1970,0,0,0,1180,1180,1180,0,0,1180,0,0,1,1,2,1,6,0,1970,2,477,0,45,0,0,0,0,0,3,2009,128000
527405130,20,60,7038,4,6,1970,1970,0,726,0,138,864,864,0,0,864,1,0,1,0,3,1,5,0,2001,2,576,210,0,0,0,0,0,0,9,2009,76500
527405160,20,60,6960,4,6,1970,1970,0,375,239,250,864,864,0,0,864,0,0,1,0,3,1,5,0,1989,2,660,96,0,0,0,0,0,500,11,2009,120500
527405180,20,70,8120,4,7,1970,1970,0,191,0,673,864,864,0,0,864,0,0,1,0,3,1,5,0,1994,2,463,0,0,0,0,0,0,0,7,2009,124500
527425110,20,60,9000,4,7,1971,2006,0,240,0,624,864,864,0,0,864,0,0,1,0,3,1,5,0,1986,2,576,200,0,0,0,0,0,0,7,2009,130000
527450280,160,21,1680,6,5,1973,1973,504,254,0,229,483,483,504,0,987,1,0,1,1,2,1,5,0,1973,1,264,0,0,0,0,0,0,0,7,2009,111000
527451110,160,24,2368,5,6,1970,1970,312,765,0,0,765,765,600,0,1365,0,0,1,1,3,1,7,0,1970,2,440,0,36,0,0,0,0,0,5,2009,125000
527451320,160,21,1680,5,5,1971,1971,142,0,0,630,630,630,672,0,1302,0,0,2,1,3,1,6,0,1991,1,280,0,0,0,0,0,0,0,5,2009,112000
527451540,160,21,1680,6,6,1972,1972,425,110,294,79,483,483,504,0,987,1,0,1,1,2,1,5,0,1972,1,288,0,0,0,0,0,0,0,7,2009,97000
527451640,160,21,1680,6,8,1972,2007,510,162,0,321,483,483,504,0,987,0,0,1,1,2,1,5,0,1972,1,264,250,0,0,0,0,0,0,5,2009,118000
527453140,120,24,2280,7,5,1975,1975,0,435,622,0,1057,1055,0,0,1055,0,1,2,0,2,1,4,1,1975,2,440,0,27,0,0,0,0,0,8,2009,123000
527454130,160,24,2349,6,5,1977,1977,0,389,0,466,855,855,601,0,1456,0,0,2,1,3,1,6,1,1977,2,440,0,28,0,0,0,0,0,5,2009,137900
527455050,160,24,2364,6,5,1978,1978,0,320,0,484,804,804,744,0,1548,0,1,2,1,3,1,7,1,1978,2,440,108,0,0,0,0,0,0,7,2009,147000
527455080,160,24,2364,6,5,1978,1978,0,279,0,576,855,855,601,0,1456,0,0,2,1,3,1,6,1,1978,2,440,147,0,0,0,0,0,0,4,2009,138000
528102040,20,96,12456,10,5,2006,2007,230,1172,0,528,1700,1718,0,0,1718,1,0,2,0,3,1,7,1,2008,3,786,216,48,0,0,0,0,0,7,2009,337500
528104070,60,104,13518,9,5,2008,2009,860,0,0,1926,1926,1966,1174,0,3140,0,0,3,1,4,1,11,2,2009,3,820,144,78,0,0,0,0,0,7,2009,485000
528106020,20,105,15431,10,5,2008,2008,200,1767,539,788,3094,2402,0,0,2402,1,0,2,0,2,1,10,2,2008,3,672,0,72,0,0,170,0,0,4,2009,555000
528106070,20,108,13173,9,5,2006,2007,300,1572,0,80,1652,1652,0,0,1652,1,0,2,0,2,1,6,2,2006,2,840,404,102,0,0,0,0,0,11,2009,325000
528108010,20,110,14230,8,5,2007,2007,640,0,0,1566,1566,1600,0,0,1600,0,0,2,0,3,1,7,1,2007,3,890,0,56,0,0,0,0,0,7,2009,256300
528108040,60,95,12350,9,5,2009,2009,0,986,0,379,1365,1365,1325,0,2690,1,0,2,1,3,1,8,1,2009,3,864,0,197,0,0,0,0,0,7,2009,398800
528108140,20,94,12220,10,5,2009,2009,305,1436,0,570,2006,2020,0,0,2020,1,0,2,1,3,1,9,1,2009,3,900,156,54,0,0,0,0,0,9,2009,402861
528110010,60,97,13478,10,5,2008,2008,420,1338,0,384,1722,1728,568,0,2296,1,0,2,1,3,1,10,1,2008,3,842,382,274,0,0,0,0,0,6,2009,451950
528110020,20,105,13693,10,5,2007,2007,472,2288,0,342,2630,2674,0,0,2674,2,0,2,1,2,1,8,2,2007,3,762,360,50,0,0,0,0,0,3,2009,610000
528110090,60,107,13891,9,5,2008,2009,424,0,0,1734,1734,1734,1088,0,2822,0,0,3,1,4,1,12,1,2009,3,1020,52,170,0,0,192,0,0,1,2009,582933
528120020,20,87,11146,8,5,2006,2006,250,0,0,1709,1709,1717,0,0,1717,0,0,2,0,3,1,7,1,2006,3,908,169,39,0,0,0,0,0,7,2009,255500
528120160,20,76,9591,8,5,2004,2005,262,1088,0,625,1713,1713,0,0,1713,1,0,2,0,3,1,7,1,2004,3,856,0,26,0,0,170,0,0,1,2009,274900
528138010,20,102,13514,9,5,2008,2008,285,1142,0,632,1774,1808,0,0,1808,1,0,2,0,3,1,7,1,2008,3,850,200,26,0,0,0,0,0,3,2009,324000
528142090,20,107,11362,8,5,2004,2005,42,1039,0,797,1836,1836,0,0,1836,1,0,2,0,3,1,7,1,2004,3,862,125,185,0,0,0,0,0,3,2009,280000
528142150,20,90,12878,7,5,2003,2004,418,1262,0,498,1760,1760,0,0,1760,1,0,2,0,3,1,8,1,2003,2,583,165,190,0,0,0,0,0,6,2009,269500
528144020,20,79,9541,7,5,2009,2009,268,0,0,1502,1502,1502,0,0,1502,0,0,2,0,3,1,7,0,2009,2,644,0,114,0,0,0,0,0,9,2009,233170
528166060,20,103,13472,10,5,2003,2003,922,56,0,2336,2392,2392,0,0,2392,0,0,2,0,3,1,8,1,2003,3,968,248,105,0,0,0,0,0,6,2009,386250
528172060,20,70,9658,8,5,2006,2006,383,0,0,1598,1598,1606,0,0,1606,0,0,2,0,3,1,6,1,2006,3,871,230,60,0,0,0,0,0,7,2009,255900
528174060,120,34,5381,6,5,2005,2005,135,900,0,406,1306,1306,0,0,1306,1,0,2,0,1,1,5,1,2005,2,624,170,63,0,0,0,0,0,8,2009,196000
528174070,120,34,5122,6,5,2005,2005,135,881,0,425,1306,1306,0,0,1306,1,0,2,0,1,1,5,1,2005,2,624,170,63,0,0,0,0,0,3,2009,184500
528175050,120,80,10307,7,5,2007,2008,176,876,0,474,1350,1358,0,0,1358,1,0,2,0,2,1,6,1,2008,2,484,192,26,0,0,0,0,0,5,2009,212500
528175060,120,34,5001,7,5,2007,2008,166,904,0,410,1314,1314,0,0,1314,1,0,2,0,2,1,6,1,2008,2,626,172,62,0,0,0,0,0,7,2009,230000
528176030,20,100,14836,10,5,2004,2005,730,2146,0,346,2492,2492,0,0,2492,1,0,2,1,2,1,8,1,2004,3,949,226,235,0,0,0,0,0,2,2009,552000
528180130,120,48,6472,9,5,2008,2008,500,0,0,1451,1451,1456,0,0,1456,0,0,2,0,2,1,6,1,2008,2,539,192,42,0,0,0,0,0,4,2009,248500
528186180,120,48,6240,8,5,2006,2006,176,863,0,461,1324,1324,0,0,1324,1,0,2,0,2,1,6,1,2006,2,550,192,38,0,0,0,0,0,12,2009,254000
528218090,60,63,10928,7,5,2005,2005,0,0,0,728,728,728,728,0,1456,0,0,2,1,3,1,8,1,2005,2,390,100,0,0,0,0,0,0,6,2009,184000
528220040,60,57,8918,6,5,2005,2006,0,0,0,745,745,745,745,0,1490,0,0,2,1,3,1,7,1,2005,2,392,36,20,0,0,0,0,0,7,2009,167800
528221060,60,149,12589,6,5,2005,2005,0,0,0,742,742,742,742,0,1484,0,0,2,1,3,1,8,1,2005,2,390,36,24,0,0,0,0,0,6,2009,174000
528221070,60,122,11911,6,5,2005,2005,0,0,0,684,684,684,876,0,1560,0,0,2,1,3,1,6,1,2005,2,400,100,38,0,0,0,0,0,3,2009,174000
528228295,120,51,3635,7,5,2007,2007,130,988,0,398,1386,1569,0,0,1569,0,1,2,0,1,1,7,1,2007,3,660,143,20,0,0,0,0,0,5,2009,175900
528228435,120,43,3182,7,5,2005,2006,16,16,0,1357,1373,1555,0,0,1555,0,0,2,0,2,1,7,1,2005,2,430,143,20,0,0,0,0,0,5,2009,192500
528235010,60,71,7795,7,5,2004,2005,0,425,0,291,716,716,716,0,1432,1,0,2,1,3,1,6,1,2004,2,432,100,51,0,0,0,0,0,7,2009,188500
528235090,60,68,8068,6,5,2002,2002,0,0,0,1010,1010,1010,1257,0,2267,0,0,2,1,4,1,8,1,2002,2,390,120,46,0,0,0,0,0,12,2009,200000
528250040,60,68,8174,7,5,2003,2003,0,494,0,204,698,698,644,0,1342,1,0,2,1,3,1,7,1,2003,2,393,100,56,0,0,0,0,0,5,2009,178000
528253010,120,34,5063,7,5,2007,2008,166,904,0,410,1314,1314,0,0,1314,1,0,2,0,2,1,6,1,2008,2,626,172,62,0,0,0,0,0,4,2009,207500
528275070,60,68,8795,7,5,2000,2000,0,300,0,652,952,980,1276,0,2256,0,0,2,1,4,1,8,1,2000,2,554,224,54,0,0,0,0,0,4,2009,236000
528275160,60,68,12891,8,5,2002,2002,0,651,0,219,870,878,1126,0,2004,1,0,2,1,4,1,8,1,2002,3,644,0,48,0,0,0,0,0,7,2009,257500
528280230,60,68,12224,6,5,2000,2000,40,695,0,297,992,1022,1032,0,2054,1,0,2,1,3,1,7,1,2000,2,390,24,48,0,0,0,0,0,7,2009,244000
528290030,80,61,9734,7,5,2004,2004,0,241,113,30,384,744,630,0,1374,0,0,2,1,3,1,7,0,2004,2,400,0,0,0,0,0,0,0,5,2009,167000
