"PID","MS.SubClass","MS.Zoning","Lot.Frontage","Lot.Area","Street","Alley","Lot.Shape","Land.Contour","Utilities","Lot.Config","Land.Slope","Neighborhood","Condition.1","Condition.2","Bldg.Type","House.Style","Overall.Qual","Overall.Cond","Year.Built","Year.Remod.Add","Roof.Style","Roof.Matl","Exterior.1st","Exterior.2nd","Mas.Vnr.Type","Mas.Vnr.Area","Exter.Qual","Exter.Cond","Foundation","Bsmt.Qual","Bsmt.Cond","Bsmt.Exposure","BsmtFin.Type.1","BsmtFin.SF.1","BsmtFin.Type.2","BsmtFin.SF.2","Bsmt.Unf.SF","Total.Bsmt.SF","Heating","Heating.QC","Central.Air","Electrical","X1st.Flr.SF","X2nd.Flr.SF","Low.Qual.Fin.SF","Gr.Liv.Area","Bsmt.Full.Bath","Bsmt.Half.Bath","Full.Bath","Half.Bath","Bedroom.AbvGr","Kitchen.AbvGr","Kitchen.Qual","TotRms.AbvGrd","Functional","Fireplaces","Fireplace.Qu","Garage.Type","Garage.Yr.Blt","Garage.Finish","Garage.Cars","Garage.Area","Garage.Qual","Garage.Cond","Paved.Drive","Wood.Deck.SF","Open.Porch.SF","Enclosed.Porch","X3Ssn.Porch","Screen.Porch","Pool.Area","Pool.QC","Fence","Misc.Feature","Misc.Val","Mo.Sold","Yr.Sold","Sale.Type","Sale.Condition","SalePrice"
531369060,60,"RL",70,11920,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","1Fam","2Story",7,5,2004,2004,"Gable","CompShg","VinylSd","VinylSd","BrkFace",122,"Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf",0,831,831,"GasA","Ex","Y","SBrkr",831,828,0,1659,0,0,2,1,3,1,"Gd",8,"Typ",0,"Gd","Attchd",2004,"RFn",2,484,"TA","TA","Y",144,68,0,0,0,0,"Gd","MnPrv","Shed",0,4,2010,"WD ","Normal",181000
531451110,120,"RL",50,8012,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","TwnhsE","1Story",6,5,1980,1980,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","Gd","TA","No","BLQ",543,"BLQ",119,261,923,"GasA","TA","Y","SBrkr",923,0,0,923,0,0,2,0,2,1,"TA",5,"Typ",1,"TA","Attchd",1980,"RFn",1,264,"TA","TA","Y",80,0,0,0,0,0,"Gd","MnPrv","Shed",0,5,2010,"WD ","Normal",143000
531452020,120,"RL",55,7892,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","TwnhsE","1Story",6,5,1979,1979,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","Gd","TA","No","Unf",0,"Unf",0,918,918,"GasA","TA","Y","SBrkr",918,0,0,918,0,0,2,0,2,1,"TA",5,"Typ",1,"TA","Attchd",1979,"Unf",1,264,"TA","TA","Y",28,0,0,0,0,0,"Gd","MnPrv","Shed",0,4,2010,"WD ","Normal",99500
531452180,60,"RL",68,9453,"Pave","Grvl","IR1","Lvl","AllPub","CulDSac","Gtl","SawyerW","RRNe","Norm","1Fam","2Story",7,7,1993,2003,"Gable","CompShg","HdBoard","HdBoard","None",0,"Gd","TA","PConc","Gd","TA","No","BLQ",402,"Unf",0,594,996,"GasA","Ex","Y","SBrkr",1014,730,0,1744,0,0,2,1,3,1,"Gd",7,"Typ",0,"Gd","Attchd",1993,"RFn",2,457,"TA","TA","Y",370,70,0,238,0,0,"Gd","MnPrv","Shed",0,2,2010,"WD ","Normal",194500
532351140,90,"RM",68,8930,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","Sawyer","RRAe","Norm","Duplex","1.5Fin",6,5,1978,1978,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","Slab","TA","TA","No","GLQ",0,"Unf",0,0,0,"GasA","TA","Y","SBrkr",1318,584,0,1902,0,0,2,0,4,2,"TA",8,"Typ",0,"Gd","Attchd",1978,"Unf",2,539,"TA","TA","Y",0,0,0,0,0,0,"Gd","MnPrv","Shed",0,4,2010,"WD ","Normal",112000
532354090,85,"RL",88,11782,"Pave","Grvl","IR1","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","SFoyer",5,7,1961,1995,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","Av","ALQ",899,"Unf",0,210,1109,"GasA","TA","Y","SBrkr",1155,0,0,1155,1,0,1,0,3,1,"Gd",6,"Min2",0,"Gd","Detchd",1987,"Unf",2,576,"TA","TA","Y",192,0,0,0,0,0,"Gd","MnPrv","Shed",400,6,2010,"WD ","Normal",148000
533130160,60,"RL",88,11134,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story",8,5,1992,1993,"Gable","CompShg","HdBoard","HdBoard","BrkFace",180,"Gd","TA","PConc","Gd","TA","No","GLQ",1129,"Unf",0,261,1390,"GasA","Ex","Y","SBrkr",1402,823,0,2225,1,0,2,1,4,1,"Gd",7,"Typ",1,"TA","Attchd",1992,"RFn",3,713,"TA","TA","Y",198,30,0,0,0,0,"Gd","MnPrv","Shed",0,6,2010,"WD ","Normal",285000
533205060,120,"FV",25,4835,"Pave","Grvl","IR1","Lvl","AllPub","CulDSac","Gtl","Somerst","Norm","Norm","TwnhsE","1Story",7,5,2004,2005,"Gable","CompShg","MetalSd","MetalSd","None",0,"Gd","TA","PConc","Ex","TA","Av","GLQ",1298,"Unf",0,190,1488,"GasA","Ex","Y","SBrkr",1488,0,0,1488,1,0,2,0,2,1,"Gd",6,"Typ",1,"Gd","Attchd",2004,"Fin",2,506,"TA","TA","Y",168,50,0,0,0,0,"Gd","MnPrv","Shed",0,3,2010,"WD ","Normal",260000
533210060,160,"FV",30,3215,"Pave","Pave","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","TwnhsE","2Story",7,5,2004,2004,"Gable","CompShg","MetalSd","MetalSd","BrkFace",120,"Gd","TA","PConc","Gd","TA","Av","GLQ",280,"Unf",0,320,600,"GasA","Ex","Y","SBrkr",600,600,0,1200,0,0,2,1,2,1,"Gd",4,"Typ",0,"Gd","Detchd",2004,"RFn",2,480,"TA","TA","Y",0,172,0,0,0,0,"Gd","MnPrv","Shed",0,4,2010,"ConLD","Normal",155000
533212010,160,"FV",30,3182,"Pave","Pave","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","TwnhsE","2Story",7,5,2004,2005,"Gable","CompShg","MetalSd","MetalSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,600,600,"GasA","Ex","Y","SBrkr",600,600,0,1200,0,0,2,1,2,1,"Gd",4,"Typ",0,"Gd","Detchd",2004,"RFn",2,480,"TA","TA","Y",0,172,0,0,0,0,"Gd","MnPrv","Shed",0,6,2010,"WD ","Normal",151000
533212020,160,"FV",24,2544,"Pave","Pave","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","Twnhs","2Story",7,5,2004,2005,"Gable","CompShg","MetalSd","MetalSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",368,"ALQ",42,190,600,"GasA","Ex","Y","SBrkr",600,600,0,1200,1,0,2,1,2,1,"Gd",4,"Typ",0,"Gd","Detchd",2004,"RFn",2,480,"TA","TA","Y",0,172,0,0,0,0,"Gd","MnPrv","Shed",0,2,2010,"WD ","Normal",149500
533221090,160,"FV",68,2117,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","Twnhs","2Story",6,5,2000,2000,"Gable","CompShg","MetalSd","MetalSd","BrkFace",216,"Gd","TA","PConc","Gd","TA","No","GLQ",378,"Unf",0,378,756,"GasA","Ex","Y","SBrkr",769,804,0,1573,0,0,2,1,3,1,"Gd",5,"Typ",0,"Gd","Detchd",2000,"Unf",2,440,"TA","TA","Y",0,32,0,0,0,0,"Gd","MnPrv","Shed",0,6,2010,"WD ","Normal",177500
533221110,160,"FV",68,2980,"Pave","Grvl","Reg","Lvl","AllPub","Corner","Gtl","Somerst","Norm","Norm","TwnhsE","2Story",6,5,2000,2000,"Gable","CompShg","MetalSd","MetalSd","BrkFace",1159,"Gd","TA","PConc","Gd","TA","No","GLQ",466,"Unf",0,290,756,"GasA","Ex","Y","SBrkr",756,756,0,1512,1,0,2,1,2,1,"Gd",5,"Typ",0,"Gd","Detchd",2000,"Unf",2,440,"TA","TA","Y",0,32,0,0,0,0,"Gd","MnPrv","Shed",0,5,2010,"WD ","Normal",177000
533244030,60,"FV",68,7379,"Pave","Grvl","IR1","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story",8,5,2000,2000,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",484,"Unf",0,491,975,"GasA","Ex","Y","SBrkr",975,873,0,1848,1,0,2,1,3,1,"Gd",7,"Typ",1,"TA","Attchd",2000,"RFn",2,592,"TA","TA","Y",280,184,0,0,0,0,"Gd","MnPrv","Shed",0,4,2010,"WD ","Normal",254000
533253060,120,"RL",30,4420,"Pave","Grvl","IR1","Lvl","AllPub","CulDSac","Gtl","Greens","Norm","Norm","TwnhsE","1Story",8,5,1980,1980,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Gd","TA","CBlock","Gd","TA","Gd","GLQ",728,"Unf",0,0,728,"GasA","TA","Y","SBrkr",788,0,0,788,1,0,1,0,1,1,"Gd",3,"Typ",1,"TA","Detchd",1980,"Fin",2,484,"TA","TA","Y",133,42,0,0,0,0,"Gd","MnPrv","Shed",0,6,2010,"WD ","Normal",155000
533352170,60,"RL",68,13517,"Pave","Grvl","IR1","Lvl","AllPub","CulDSac","Gtl","Sawyer","RRAe","Norm","1Fam","2Story",6,8,1976,2005,"Gable","CompShg","HdBoard","Plywood","BrkFace",289,"Gd","TA","CBlock","TA","TA","No","GLQ",533,"Unf",0,192,725,"GasA","Ex","Y","SBrkr",725,754,0,1479,0,0,2,1,3,1,"Gd",6,"Typ",0,"Gd","Attchd",1976,"RFn",2,475,"TA","TA","Y",0,44,0,0,0,0,"Gd","MnPrv","Shed",0,3,2010,"WD ","Normal",130500
534102025,20,"FV",80,8000,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",7,5,2002,2002,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",833,"Unf",0,659,1492,"GasA","Ex","Y","SBrkr",1492,0,0,1492,1,0,2,0,3,1,"Gd",6,"Typ",1,"Gd","Attchd",2002,"RFn",2,596,"TA","TA","Y",277,137,0,0,0,0,"Gd","MnPrv","Shed",0,4,2010,"WD ","Normal",230000
534151175,60,"RL",80,10791,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","2Story",6,5,1993,1993,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","PConc","Gd","TA","Mn","GLQ",1137,"Unf",0,143,1280,"GasA","Ex","Y","SBrkr",1280,1215,0,2495,1,0,2,1,4,1,"Gd",9,"Typ",1,"TA","Attchd",1993,"Unf",2,660,"TA","TA","Y",224,32,0,0,0,0,"Gd","MnPrv","Shed",0,3,2010,"WD ","Normal",243500
534152050,20,"RL",68,10603,"Pave","Grvl","IR1","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story",6,7,1977,2001,"Gable","CompShg","Plywood","Plywood","BrkFace",28,"TA","TA","PConc","TA","TA","Mn","ALQ",1200,"Unf",0,410,1610,"GasA","Gd","Y","SBrkr",1610,0,0,1610,1,0,2,0,3,1,"Gd",6,"Typ",2,"TA","Attchd",1977,"RFn",2,480,"TA","TA","Y",168,68,0,0,0,0,"Gd","MnPrv","Shed",0,2,2010,"WD ","Normal",205000
534152070,50,"RL",68,18837,"Pave","Grvl","IR1","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","1.5Fin",6,5,1978,1978,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","PConc","Gd","TA","Mn","ALQ",687,"LwQ",46,491,1224,"GasA","TA","Y","SBrkr",1287,604,0,1891,0,1,3,0,3,1,"TA",7,"Typ",1,"TA","Attchd",1978,"RFn",2,678,"TA","TA","Y",0,69,0,0,0,0,"Gd","MnPrv","Shed",0,4,2010,"WD ","Normal",212500
534152100,60,"RL",80,10421,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","2Story",7,5,1988,1988,"Gable","CompShg","HdBoard","HdBoard","BrkFace",42,"TA","TA","CBlock","Gd","TA","No","GLQ",394,"Unf",0,586,980,"GasA","TA","Y","SBrkr",980,734,0,1714,0,0,2,1,3,1,"TA",7,"Typ",1,"TA","Attchd",1988,"Unf",2,496,"TA","TA","Y",228,66,156,0,0,0,"Gd","MnPrv","Shed",500,3,2010,"WD ","Normal",196500
534176060,20,"RL",78,9360,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story",6,7,1972,2006,"Hip","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",982,"Unf",0,179,1161,"GasA","TA","Y","SBrkr",1381,0,0,1381,1,0,1,1,3,1,"Gd",5,"Typ",1,"TA","Attchd",1972,"RFn",2,676,"TA","TA","Y",0,0,0,0,0,0,"Gd","MnPrv","Shed",0,3,2010,"WD ","Normal",197500
534176230,60,"RL",80,9600,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","2Story",6,6,1971,1971,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",329,"Unf",0,386,715,"GasA","TA","Y","SBrkr",930,715,0,1645,0,0,1,2,4,1,"TA",7,"Typ",0,"Gd","Attchd",1971,"RFn",2,441,"TA","TA","Y",0,78,0,0,0,0,"Gd","GdWo","Shed",0,6,2010,"WD ","Normal",171000
534202160,20,"RL",80,9600,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,1966,1966,"Hip","CompShg","VinylSd","VinylSd","BrkFace",172,"TA","TA","CBlock","TA","TA","No","Rec",698,"Unf",0,534,1232,"GasA","TA","Y","SBrkr",1232,0,0,1232,1,0,1,1,3,1,"TA",6,"Typ",0,"Gd","Attchd",1966,"RFn",2,490,"TA","TA","Y",0,224,0,0,0,0,"Gd","MnPrv","Shed",0,4,2010,"WD ","Normal",142250
534251320,20,"RL",68,9790,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Feedr","Norm","1Fam","1Story",6,5,1963,1963,"Hip","CompShg","HdBoard","HdBoard","BrkFace",451,"TA","TA","CBlock","TA","TA","No","ALQ",569,"Rec",81,678,1328,"GasA","TA","Y","SBrkr",1328,0,0,1328,1,0,1,1,3,1,"TA",6,"Typ",2,"Gd","Attchd",1963,"Unf",2,528,"TA","TA","Y",0,26,0,0,0,0,"Gd","MnPrv","Shed",0,6,2010,"WD ","Normal",143000
534276360,20,"RL",77,9320,"Pave","Grvl","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",4,5,1959,1959,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",569,"Unf",0,381,950,"GasA","Fa","Y","SBrkr",1225,0,0,1225,1,0,1,1,3,1,"TA",6,"Typ",0,"Gd","Attchd",1979,"Unf",0,0,"TA","TA","Y",352,0,0,0,0,0,"Gd","MnPrv","Shed",400,1,2010,"WD ","Normal",128950
534401110,20,"RL",90,9900,"Pave","Grvl","Reg","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,1966,1966,"Hip","CompShg","HdBoard","HdBoard","None",0,"TA","TA","PConc","Gd","TA","No","BLQ",1059,"Unf",0,150,1209,"GasA","Gd","Y","SBrkr",1209,0,0,1209,1,0,1,0,3,1,"TA",6,"Typ",0,"Gd","Attchd",1966,"RFn",2,504,"TA","TA","Y",0,0,120,0,0,0,"Gd","MnPrv","Shed",0,4,2010,"ConLD","Normal",159000
534401140,20,"RL",88,9680,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,1967,1967,"Gable","CompShg","Wd Sdng","Plywood","BrkFace",268,"TA","TA","CBlock","TA","TA","No","BLQ",1010,"Unf",0,500,1510,"GasA","Ex","Y","SBrkr",1510,0,0,1510,1,0,2,0,3,1,"Gd",6,"Typ",0,"Gd","Attchd",1967,"RFn",2,517,"TA","TA","Y",0,40,0,0,204,0,"Gd","GdPrv","Shed",0,4,2010,"WD ","Normal",178900
534403360,80,"RL",68,10600,"Pave","Pave","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","SLvl",6,5,1964,1964,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,533,533,"GasA","TA","Y","SBrkr",1131,644,0,1775,0,0,2,0,3,1,"TA",8,"Typ",0,"Gd","Attchd",1964,"Unf",2,480,"TA","TA","Y",0,172,0,0,0,0,"Gd","MnPrv","Shed",0,5,2010,"COD","Family",136300
534403410,80,"RL",68,14112,"Pave","Grvl","IR1","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","SLvl",5,7,1964,1964,"Hip","CompShg","Wd Sdng","HdBoard","BrkFace",86,"TA","TA","PConc","TA","TA","Av","GLQ",1014,"Unf",0,138,1152,"GasA","TA","Y","SBrkr",1152,0,0,1152,1,0,1,0,3,1,"TA",6,"Typ",1,"Gd","Attchd",1964,"RFn",2,484,"TA","TA","Y",227,0,0,0,0,0,"Gd","MnPrv","Shed",0,4,2010,"WD ","Normal",180500
534430080,20,"RL",68,9717,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,1950,1996,"Hip","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","Mn","GLQ",49,"Rec",1029,0,1078,"GasA","Gd","Y","FuseA",1078,0,0,1078,1,0,1,0,2,1,"Gd",5,"Typ",0,"Gd","Attchd",1950,"Unf",1,240,"TA","TA","Y",366,0,112,0,0,0,"Gd","MnPrv","Shed",0,4,2010,"WD ","Normal",142125
534451150,30,"RL",55,5350,"Pave","Grvl","IR1","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1Story",3,2,1940,1966,"Gable","CompShg","Wd Sdng","Plywood","None",0,"TA","Po","CBlock","TA","TA","No","Unf",0,"Unf",0,728,728,"GasA","Ex","Y","SBrkr",1306,0,0,1306,0,0,1,0,3,1,"Fa",6,"Mod",0,"Gd","Attchd",1979,"Unf",0,0,"TA","TA","Y",263,0,0,0,0,0,"Gd","GdWo","Shed",450,5,2010,"WD ","Normal",76500
534475100,20,"RL",80,9920,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,1954,1954,"Gable","CompShg","HdBoard","HdBoard","Stone",110,"TA","TA","CBlock","TA","TA","No","Rec",354,"LwQ",290,412,1056,"GasA","TA","Y","SBrkr",1063,0,0,1063,1,0,1,0,3,1,"TA",6,"Typ",0,"Gd","Attchd",1954,"RFn",1,280,"TA","TA","Y",0,0,164,0,0,0,"Gd","MnPrv","Shed",0,2,2010,"WD ","Normal",128000
534476260,80,"RL",80,9600,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","SLvl",6,6,1955,1972,"Gable","CompShg","AsbShng","AsbShng","BrkFace",164,"TA","TA","CBlock","TA","TA","Av","BLQ",674,"LwQ",132,350,1156,"GasA","Ex","Y","SBrkr",1520,0,0,1520,1,0,1,0,3,1,"TA",7,"Typ",2,"Gd","Basment",1955,"RFn",1,364,"TA","TA","Y",0,0,189,0,0,0,"Gd","MnPrv","Shed",0,3,2010,"WD ","Normal",153000
534479320,20,"RL",78,7800,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,1954,1954,"Gable","CompShg","HdBoard","HdBoard","BrkFace",200,"TA","TA","PConc","TA","TA","No","LwQ",540,"Unf",0,728,1268,"GasA","Gd","Y","SBrkr",1268,0,0,1268,0,0,1,0,2,1,"TA",7,"Typ",1,"Gd","Attchd",1954,"Fin",1,244,"TA","TA","Y",0,98,0,0,0,0,"Gd","MnPrv","Shed",0,3,2010,"WD ","Normal",132000
535101020,85,"RL",75,11380,"Pave","Grvl","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","SFoyer",6,8,1966,2008,"Gable","CompShg","HdBoard","HdBoard","BrkFace",216,"TA","TA","CBlock","TA","TA","Gd","GLQ",944,"Unf",0,136,1080,"GasA","Gd","Y","SBrkr",1128,0,0,1128,1,0,1,0,2,1,"Gd",5,"Typ",1,"Gd","Attchd",1966,"Unf",1,315,"TA","TA","Y",238,0,0,0,0,0,"Gd","MnPrv","Shed",1500,1,2010,"WD ","Normal",178000
535106190,90,"RL",80,11600,"Pave","Grvl","Reg","Lvl","AllPub","Corner","Gtl","NAmes","Feedr","Norm","Duplex","2Story",5,5,1960,1960,"Gable","CompShg","MetalSd","MetalSd","BrkFace",361,"TA","TA","CBlock","TA","TA","No","Rec",443,"Unf",0,662,1105,"GasA","TA","Y","FuseA",1105,1169,0,2274,0,0,2,0,5,2,"TA",12,"Typ",0,"Gd","Detchd",1960,"Unf",2,480,"TA","TA","Y",0,0,0,0,0,0,"Gd","MnPrv","Shed",0,1,2010,"WD ","Normal",154300
535152010,90,"RL",70,8267,"Pave","Grvl","Reg","Lvl","AllPub","Corner","Gtl","NAmes","Feedr","Norm","Duplex","1Story",5,5,1958,1958,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,1604,1604,"GasA","TA","Y","SBrkr",1604,0,0,1604,0,0,2,0,4,2,"TA",8,"Typ",0,"Gd","Attchd",1958,"Unf",2,576,"TA","TA","Y",42,0,0,0,0,0,"Gd","MnPrv","Shed",0,3,2010,"WD ","Normal",135000
535152050,20,"RL",70,8197,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",7,5,2003,2009,"Gable","CompShg","VinylSd","VinylSd","BrkFace",506,"Gd","TA","PConc","Gd","TA","No","GLQ",1188,"Unf",0,292,1480,"GasA","Ex","Y","SBrkr",1480,0,0,1480,1,0,2,0,3,1,"Gd",7,"Typ",0,"Gd","Attchd",2003,"RFn",2,620,"TA","TA","Y",252,73,0,0,0,0,"Gd","MnPrv","Shed",300,2,2010,"WD ","Normal",214000
535152130,20,"RL",68,8050,"Pave","Grvl","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,1959,1959,"Hip","CompShg","MetalSd","MetalSd","BrkFace",150,"TA","TA","CBlock","TA","TA","No","BLQ",856,"Rec",162,125,1143,"GasA","TA","Y","SBrkr",1143,0,0,1143,1,0,1,0,3,1,"TA",6,"Typ",0,"Gd","Attchd",1959,"RFn",1,308,"TA","TA","Y",0,0,0,0,0,0,"Gd","GdPrv","Shed",0,5,2010,"WD ","Normal",136000
535152150,20,"RL",70,10552,"Pave","Grvl","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,1959,1959,"Hip","CompShg","BrkFace","BrkFace","None",0,"TA","TA","CBlock","TA","TA","No","Rec",1018,"Unf",0,380,1398,"GasA","Gd","Y","SBrkr",1700,0,0,1700,0,1,1,1,4,1,"Gd",6,"Typ",1,"Gd","Attchd",1959,"RFn",2,447,"TA","TA","Y",0,38,0,0,0,0,"Gd","MnPrv","Shed",0,4,2010,"WD ","Normal",165500
535153070,20,"RL",73,8760,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,6,1959,1959,"Hip","CompShg","MetalSd","MetalSd","BrkFace",220,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,1194,1194,"GasA","TA","Y","SBrkr",1194,0,0,1194,1,0,1,0,3,1,"TA",6,"Typ",0,"Gd","Attchd",1959,"RFn",1,312,"TA","TA","Y",0,0,120,0,0,0,"Gd","MnPrv","Shed",0,4,2010,"WD ","Normal",148000
535154050,20,"RL",68,12160,"Pave","Grvl","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,1959,1959,"Hip","CompShg","Plywood","Plywood","BrkFace",180,"TA","TA","CBlock","TA","TA","No","Rec",1000,"Unf",0,188,1188,"GasA","Fa","Y","SBrkr",1188,0,0,1188,1,0,1,0,3,1,"TA",6,"Typ",0,"Gd","Attchd",1959,"RFn",2,531,"TA","TA","Y",0,0,0,0,0,0,"Gd","MnPrv","Shed",0,5,2010,"COD","Abnorml",142000
535175070,20,"RL",73,9300,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Feedr","Norm","1Fam","1Story",5,5,1960,1960,"Gable","CompShg","MetalSd","HdBoard","BrkFace",324,"TA","TA","CBlock","TA","TA","No","Rec",697,"Unf",0,571,1268,"GasA","TA","Y","SBrkr",1264,0,0,1264,1,0,1,0,3,1,"TA",6,"Typ",2,"Gd","Attchd",1960,"Unf",2,461,"TA","TA","Y",0,0,0,0,143,0,"Gd","MnPrv","Shed",0,4,2010,"WD ","Normal",167500
535179020,20,"RL",80,10032,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,5,1959,1959,"Gable","CompShg","Wd Sdng","Wd Sdng","Stone",432,"TA","TA","CBlock","TA","TA","No","Rec",734,"Unf",0,510,1244,"GasA","Ex","Y","SBrkr",1580,0,0,1580,1,0,1,1,3,1,"TA",6,"Typ",2,"Gd","Attchd",1956,"Unf",2,440,"TA","TA","Y",0,28,0,0,160,0,"Gd","GdWo","Shed",0,6,2010,"WD ","Normal",159500
535302080,20,"RL",60,10950,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,1952,1952,"Gable","CompShg","WdShing","Wd Shng","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",339,"Unf",0,525,864,"GasA","TA","Y","SBrkr",1064,0,0,1064,0,1,1,0,2,1,"Fa",4,"Typ",0,"Gd","Detchd",1952,"Unf",1,318,"TA","TA","Y",0,0,0,0,0,0,"Gd","MnPrv","Shed",0,5,2010,"WD ","Normal",135000
535304180,20,"RL",68,7922,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,1953,2007,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","Gd","CBlock","TA","TA","No","GLQ",731,"Unf",0,326,1057,"GasA","TA","Y","SBrkr",1057,0,0,1057,1,0,1,0,3,1,"Gd",5,"Typ",0,"Gd","Detchd",1953,"Unf",1,246,"TA","TA","Y",0,52,0,0,0,0,"Gd","MnPrv","Shed",0,1,2010,"WD ","Abnorml",109000
